Customer_ID,Signup_Date,Churn_Status,Age,Subscription_Plan,Monthly_Charges,Total_Charges,Contract_Type,Payment_Method,Support_Calls
958157dd-ddcc-4c6f-939b-b21cfd72b228,2024-08-19,Yes,57,Premium,90.83132644358855,999.14,Two Year,Crypto,1
98276115-eedb-4e42-9ea6-d546ed39c64e,2024-08-01,No,57,Premium,115.34276572431723,692.06,Month-to-Month,Crypto,1
a260c6a3-e696-4b2b-b7b6-da2f03964178,2024-10-09,No,65,Basic,128.9451212258437,2578.9,One Year,Bank Transfer,6
ab9180d6-6b6a-41b4-b8ba-3b764f686131,2023-03-05,Yes,27,Basic,38.86730576397565,777.35,Two Year,Crypto,9
02ef8f0e-8053-411b-a46b-d262701ca763,2023-02-27,No,28,Basic,79.21575050178839,1346.67,Two Year,Crypto,4
1aecfd3b-c0ee-4664-b329-5586be56bcc9,2024-02-02,No,,Standard,141.90184805280535,141.9,Month-to-Month,PayPal,1
a546e513-180b-49e9-bc1b-fbe978190a19,2023-12-27,No,58,Standard,135.44764244979734,677.24,One Year,Credit Card,9
305e52d8-c90b-413c-8d54-1017ab696e19,2025-02-10,No,62,Premium,19.385425135770063,290.78,One Year,Unknown,9
e1bfecba-c9a6-471c-b178-5b36b9115bfc,2023-07-29,No,56,Premium,105.06468027603484,2206.36,One Year,Credit Card,7
731d2e56-2724-422f-ade3-77e83d74ed28,2023-02-19,No,22,Premium,145.25134968182334,2324.02,One Year,Bank Transfer,1
4c6fad37-5087-473d-92da-db4062689fa3,2023-03-27,No,64,Premium,111.95129060122679,1231.46,Month-to-Month,Bank Transfer,2
625ab300-340b-4159-bc56-58b82416fb52,2023-08-12,No,29,Premium,96.01911233253678,960.19,One Year,Credit Card,8
c8629358-2bb5-4478-811f-9d26143f74cd,2023-05-30,No,32,Basic,52.05788255252229,260.29,Month-to-Month,Credit Card,9
c5d21219-0322-4c4e-b966-64248c6f8594,2025-01-20,No,50,Premium,83.81233778696675,1508.62,Month-to-Month,PayPal,3
e7b35375-e203-4d70-887f-795094e4f467,2024-07-01,No,73,Basic,78.0878173433198,234.26,Month-to-Month,PayPal,9
a37c406a-24be-492d-ac3c-feeb1eb1800d,2023-03-13,No,71,Basic,133.2988845401998,666.49,Month-to-Month,PayPal,3
41b0e76d-38f1-4c83-a2b8-b12681d30b0a,2023-08-23,Yes,66,Basic,28.627704473043135,114.51,Month-to-Month,Bank Transfer,0
9b6788c7-859d-4b87-b150-b4a311b3b9e5,2024-01-21,No,22,Standard,67.74575222811256,541.97,One Year,Credit Card,6
bb7ceb2c-8ad3-46ba-941f-57b0d9392dce,2024-06-04,No,68,Standard,93.0992712847543,1210.29,Two Year,Credit Card,0
405f5a33-c1b2-4ac2-a56e-38ba69796684,2024-07-03,No,27,Basic,88.08589471711488,1497.46,Two Year,PayPal,8
5781941c-5c0b-4863-9cec-b9ff16dfa286,2024-09-21,No,65,Premium,56.12260486752943,1290.82,Two Year,Bank Transfer,0
0fae1cc4-e8ae-48c5-9e00-5ceb6814d4e7,2023-04-21,No,43,Standard,61.16336304972969,1223.27,Two Year,PayPal,8
beafbf7d-538a-481a-936a-eb37095595b0,2024-12-21,Yes,43,Basic,128.9402526672576,1160.46,Two Year,PayPal,
82752487-7d14-403b-a250-8564ac4eea73,2024-09-20,Yes,47,Standard,13.179965729562323,26.36,One Year,Credit Card,2
207bfa52-4bbf-42b8-a7d4-0b9015ff92d3,2023-06-09,No,49,Premium,69.27668837304223,138.55,Two Year,Bank Transfer,0
e18547cf-0fd9-425d-911d-b0c84bbcbbdb,2023-06-03,Yes,57,Premium,15.95570696607956,351.03,Month-to-Month,Bank Transfer,7
d3a3b135-e9d1-43c9-9199-7bb2a48f803a,2023-10-02,No,61,Basic,127.21515217303636,254.43,Month-to-Month,Crypto,8
8c2d5128-bd01-4fe4-a220-2e725d0ca284,2023-12-20,No,30,Standard,46.46527434290101,557.58,One Year,Crypto,2
1985df3f-e7be-4589-893b-bbb60f6a10bf,2023-09-08,No,36,Basic,143.06245862941466,2432.06,Month-to-Month,PayPal,3
e0e8d50b-56fe-41d6-a238-ca3fcc91835d,2024-03-16,Yes,39,Premium,80.91617959545381,1294.66,Two Year,PayPal,0
10b81245-22a0-4f82-8d24-b5b99d2d8ed1,2024-08-20,Yes,53,Standard,83.85728249951813,587.0,One Year,Bank Transfer,8
dbccf3a8-8e03-45d6-8aff-a595263870e3,2024-04-19,No,50,Premium,22.60041255283449,316.41,Month-to-Month,Bank Transfer,2
3e7c03b4-ea03-4e89-ab90-bdb64b0252a1,2023-10-23,No,41,Standard,120.38530834631501,722.31,Month-to-Month,Credit Card,7
16a8b833-3dad-4cd3-b3b0-eef727ca6db4,2023-11-23,Yes,41,Basic,112.84411459226138,1241.29,Two Year,PayPal,6
c28f8947-935c-4498-bfaa-a5d55fd6870c,2024-10-11,No,57,Standard,72.43267766651611,1376.22,One Year,Crypto,
5c5ab979-5db3-4e30-af1a-e0e1093204eb,2024-01-24,No,59,Standard,79.13419133269589,1107.88,Two Year,Crypto,8
900235cb-9daf-4101-8ff1-1bf2d972896f,2024-05-12,No,23,Basic,101.62257543776478,2134.07,Two Year,Crypto,9
ed040850-29c8-4c1a-82d1-5a5f4f109323,2023-08-05,No,21,Standard,89.92579209600244,809.33,One Year,Credit Card,7
d91c94e9-7a8c-4367-8803-fcc7f0df393f,2024-02-03,No,43,Standard,99.962233257454,1799.32,One Year,Credit Card,7
1cf8a31c-9075-45e9-945b-bb828317ef35,2025-01-16,No,52,Premium,129.9530974019009,2079.25,Two Year,Bank Transfer,0
bef01235-d6da-469f-8707-17d4811928f4,2024-01-27,Yes,67,Basic,123.2509355160671,1479.01,Month-to-Month,Bank Transfer,1
16c447e1-ffa4-4cd4-88f9-451b19448dfe,2025-01-28,Yes,38,Basic,93.39190356412992,466.96,Two Year,Crypto,9
bd053d58-9534-4510-844a-dad431e60f29,2023-05-15,Yes,49,Basic,28.878996403115607,664.22,Month-to-Month,PayPal,7
bb8eae4c-09ec-4b12-ac29-2054b3afacbb,2024-03-07,No,37,Standard,73.47017979932254,146.94,One Year,Bank Transfer,2
f3367f01-5f0a-4f26-8b83-c4dc1a3c5c6e,2023-04-02,No,24,Standard,134.62723812785526,1346.27,Month-to-Month,Bank Transfer,8
d03916fd-4e9b-48ad-b8f2-7eeb597fe74a,2024-08-17,No,72,Standard,91.73418981997567,825.61,One Year,Bank Transfer,6
810815db-ef5e-4b5f-b9b4-8ea2ee93ec9e,2023-04-25,No,67,Premium,64.73815027832413,1424.24,Two Year,PayPal,1
3bb62fcd-246a-4558-a8bb-b979cb2807b9,2024-01-21,No,48,Basic,135.4285225551684,2166.86,Month-to-Month,Crypto,2
6f0740ff-c5ab-4c74-af38-a161cb8077c7,2024-03-24,No,21,Basic,137.9033574639687,1379.03,Two Year,Bank Transfer,5
31617de6-07af-4ff5-971f-228718cdf4d1,2024-05-14,Yes,38,Standard,72.18433952153387,1660.24,Two Year,Credit Card,0
3d40ee18-4473-47bf-a263-5dd3703d3a89,2023-08-04,Yes,47,Standard,97.68729912641814,1074.56,Month-to-Month,Credit Card,4
6b9ba0cb-e3a0-4fed-8e89-df61b91b059d,2024-05-27,No,54,Premium,29.58458494489308,355.02,Two Year,Unknown,0
294f15b6-91fb-48e5-afe6-a512401a3e07,2024-06-27,Yes,46,Basic,63.153957547864344,568.39,Month-to-Month,PayPal,1
188d4e82-84a9-453f-9fd1-25bd3b72a92e,2024-07-04,Yes,24,Premium,89.3301386635779,1071.96,One Year,PayPal,2
74cb4873-3305-46cf-82ff-40a36920759e,2024-03-08,No,59,Premium,28.540750129451016,114.16,Month-to-Month,Bank Transfer,1
16f2638e-f6fa-4b5e-8df4-66fc03e6a068,2023-06-07,No,55,Standard,80.04709544835184,720.42,Two Year,Crypto,3
6008d32c-7443-4c73-b3ea-0d25fe688b3c,2025-01-28,No,36,Standard,93.63798951455013,93.64,Month-to-Month,Credit Card,4
b6c5a556-48c3-4564-9947-f8cd7c13d246,2023-08-06,No,19,Standard,23.058169422753807,299.76,Two Year,PayPal,2
295b7ff3-4ba5-418f-88b5-127549182d37,2023-08-10,Yes,43,Standard,94.23668320242989,1225.08,One Year,Credit Card,7
04efcff3-8661-440b-a579-d81b4958d941,2023-11-29,Yes,33,Basic,89.42635970927186,983.69,Month-to-Month,Unknown,5
d36fc20c-57fb-4612-a23a-4d608e1fbdbe,2023-07-21,Yes,,Basic,103.48052953995227,1034.81,Two Year,Credit Card,2
d3cba843-1d3c-4f43-bac3-8d5707f019ce,2024-12-20,No,63,Basic,101.62870030470413,101.63,Month-to-Month,Crypto,4
f493063d-c799-43d1-8a8b-96f3295caa8f,2023-11-30,Yes,70,Premium,46.678421330907916,886.89,One Year,Crypto,4
fbf371cf-591d-4078-8576-1c8e17c91cb4,2024-11-20,No,68,Basic,38.51499880245825,654.75,Two Year,Bank Transfer,6
3107a1aa-69c1-4171-b695-c9d6862d7b49,2024-06-03,No,72,Premium,92.14278857084942,1750.71,Month-to-Month,Credit Card,1
9041fbeb-b476-4bcb-bf22-c2a6d598873c,2023-04-28,No,47,Standard,94.35505733359241,1320.97,Month-to-Month,Bank Transfer,3
1015ba89-610b-4463-af47-d555273d0bb4,2024-09-01,Yes,57,Basic,130.65317799265722,1437.18,Two Year,PayPal,0
e2501e22-17fd-4127-b89d-492d101ef545,2024-11-03,Yes,20,Basic,69.5992959975103,208.8,One Year,PayPal,2
098e4931-7c82-47e4-9051-848f1078976f,2025-02-14,No,23,Premium,115.47330621661803,1270.21,Two Year,Crypto,6
6431b648-cb7c-42b7-81c3-84d91db41625,2024-03-16,No,50,Premium,148.86132886140476,1637.47,Two Year,Credit Card,8
604db8f8-460a-4a64-9f12-8541fc333ee3,2023-03-22,No,29,Basic,87.1886049441053,1046.26,Two Year,PayPal,7
2f8f6198-b33c-4b20-b4d3-f9591640b464,2023-05-25,No,20,Premium,69.70745564831667,975.9,Two Year,PayPal,9
51490ec5-2240-4f8e-8d5f-c12c5f1c3505,2023-07-17,Yes,35,Basic,41.04561875961283,492.55,One Year,PayPal,5
06bc2793-9a97-4864-b492-701bb26a8dfc,2024-01-25,Yes,26,Premium,73.3104359649301,439.86,One Year,Bank Transfer,2
3a970c3c-0458-40f4-b321-5eb12dc9c66a,2023-08-13,No,34,Basic,54.93751073146119,769.13,Two Year,Bank Transfer,9
16910d3f-3247-40bf-9ff1-97afb3a83daa,2023-06-06,Yes,67,Standard,97.41687402423665,2240.59,Two Year,Bank Transfer,0
0b31f968-4a1a-4c07-bb58-a0e173f00ea0,2024-10-28,Yes,49,Standard,110.42392354897814,2539.75,One Year,Credit Card,7
8cc55da6-f855-48c4-bfaa-9132c285f16d,2023-12-04,No,36,Standard,39.383653733181106,472.6,Month-to-Month,Crypto,9
10b4fed8-3cf1-49b5-b226-b977ea34ccf1,2024-04-21,No,58,Premium,30.5939373078677,30.59,One Year,Credit Card,0
cdba8491-fcc2-4a08-99ab-e48012681590,2023-04-28,No,48,Basic,62.21273513525862,62.21,Month-to-Month,Bank Transfer,4
dbd16160-f284-424f-890e-734fdeb31700,2024-10-01,No,48,Premium,61.69238090303174,246.77,Two Year,Crypto,0
0ce9f896-50f5-4a79-a3f0-dc72621ac547,2024-06-14,No,34,Premium,145.07505434148442,1595.83,One Year,Bank Transfer,4
3da861db-b362-4dfb-8e9b-cfc15637b174,2024-05-02,Yes,36,Premium,142.86987943783507,3286.01,Two Year,Crypto,1
7194e5a5-ce98-4b38-aeb1-317e129c01fe,2024-05-01,No,40,Standard,55.315959986484785,663.79,Month-to-Month,Bank Transfer,6
772c6095-716a-4fc7-99bb-65a03bd50515,2024-12-04,Yes,37,Standard,134.55420245495532,2556.53,Two Year,Crypto,6
253805eb-6665-402b-93e8-3cd43743b061,2023-04-17,No,54,Standard,98.28227695714801,589.69,Month-to-Month,Bank Transfer,1
29904b66-2127-4a03-9458-5d11eb564279,2023-09-16,No,26,Basic,125.90059400029999,377.7,Two Year,Bank Transfer,1
8a0b490f-299b-479a-b4a5-abf1c3c22195,2023-03-15,No,36,Premium,126.66303987426139,2533.26,Two Year,Credit Card,3
9cf8b7ae-81db-4793-98dc-636de38f72c7,2023-10-02,No,33,Basic,23.856010949652166,357.84,Two Year,PayPal,4
d1fce3ee-5385-478a-8237-cb7ca850c3d2,2023-02-20,No,55,Premium,99.13797203219636,1387.93,Month-to-Month,Credit Card,1
58a8b738-273e-4044-9d62-557b97ea0692,2023-07-08,No,68,Basic,24.944870487323975,399.12,One Year,Credit Card,9
b6247822-6634-45a6-856b-63032a4a35cd,2024-07-08,No,52,Basic,32.871697262847725,98.62,One Year,Credit Card,1
e9d97236-7bda-4cd0-b282-cec22273d7b5,2024-05-23,No,66,Standard,70.69673838319218,282.79,Two Year,Crypto,4
e896fbe9-cef1-4182-a8e2-91fe6176b7a1,2023-07-22,Yes,19,Standard,118.01741829192221,354.05,Two Year,Crypto,7
f797bde7-6b6a-442c-949c-aaabb69d201c,2025-01-06,No,38,Standard,88.62738234967209,1683.92,Two Year,Credit Card,0
14c7c966-1df2-482d-9b74-db1b00abc424,2024-09-12,Yes,24,Premium,21.98316917198096,219.83,Month-to-Month,Credit Card,3
2a39ee98-2065-49d8-9c90-868ca6d5c9c0,2023-05-17,No,31,Standard,96.27498651263302,577.65,Two Year,Crypto,4
ee198b4c-b26f-4f2d-be80-adcd2c929b79,2024-04-03,Yes,32,Standard,45.38092022008551,499.19,Month-to-Month,PayPal,5
412c33ac-f2c8-4232-857a-61c3211a9016,2024-12-03,No,21,Premium,55.81791517431573,1172.18,One Year,PayPal,7
e9b6850e-dcb8-4943-b269-f81ce28ae03b,2024-05-14,No,66,Standard,62.18712108525188,746.25,Month-to-Month,Crypto,7
a6caeb84-4963-4f2d-aeb5-a644b6ea8c8a,2023-06-05,Yes,43,Premium,93.4742015915983,747.79,Two Year,Crypto,4
40773829-0ea5-49a1-8b19-f7b8b181ae1a,2023-06-04,No,35,Basic,25.83286363229272,232.5,One Year,Credit Card,3
ea4a6201-fa9c-47bf-bd60-645326ea1d5c,2023-03-04,Yes,21,Standard,88.79247622147676,1420.68,Two Year,Crypto,1
dd4769f9-d7ba-4537-bc33-02e3ec331d4d,2024-03-02,Yes,23,Basic,68.8798642905796,1239.84,Month-to-Month,PayPal,0
9a396a35-db13-4a0d-8532-5ecaded5dd83,2023-06-09,No,61,Basic,14.805552123180359,133.25,Month-to-Month,Credit Card,6
f79d9ea0-6aec-45b3-9ca9-498d19e8c280,2023-07-16,No,64,Basic,107.66772461154082,646.01,Month-to-Month,Crypto,8
b180ead0-406f-485e-a0e2-239e3d567d3e,2024-11-28,No,24,Basic,110.79050454103356,997.11,Two Year,Credit Card,3
418aa6e6-e623-484f-8470-43752a3f81ee,2024-06-07,No,67,Standard,15.826794666610356,284.88,One Year,Bank Transfer,7
51e67ea5-a336-4795-8172-67c35214cffc,2024-08-17,No,19,Premium,103.72759758392314,1970.82,Two Year,PayPal,8
a584f514-0abb-42db-b1a8-1e2cef276898,2023-06-02,No,52,Premium,59.30026440811428,355.8,One Year,Crypto,9
2d6b0727-858a-4a71-9dbd-7f2dcf5359a2,2023-04-08,No,56,Basic,115.58041331503988,462.32,One Year,Bank Transfer,9
56bd5b81-9329-41b3-8fbd-a5033d033f58,2024-04-15,Yes,46,Basic,125.2799657821909,1879.2,Two Year,Crypto,3
df477137-0f4b-468a-b64e-ce4bfefe1bee,2025-01-12,Yes,73,Basic,93.89386982711935,375.58,One Year,Crypto,8
8a34dfaf-50b2-4168-b65b-effe39052ddc,2023-02-20,Yes,27,Basic,112.44984985356984,787.15,Month-to-Month,Crypto,4
29789407-b466-4d9f-a5e8-5ecccc7772ec,2024-03-01,Yes,53,Basic,25.441398289646706,457.95,Two Year,Bank Transfer,0
e436a047-3122-4ebf-98db-47647509dcb2,2024-11-04,No,32,Premium,100.70429814227442,1007.04,Month-to-Month,Credit Card,0
dc8d9ddd-2e87-4258-a5fa-c3081b294021,2023-05-25,Yes,32,Premium,81.70183249482974,490.21,Two Year,Crypto,9
8a819d32-86bf-44d4-956b-cc5cc68406ab,2023-09-03,No,38,Premium,12.369323610304043,272.13,One Year,PayPal,0
615a4a47-dffc-4326-a1c4-415176053bfe,2023-11-24,No,41,Standard,42.616130287652865,937.55,Two Year,Bank Transfer,1
31cc2024-c0c2-4c1a-a0da-4ad68135c380,2023-09-11,No,69,Premium,25.255817671681967,429.35,One Year,Crypto,3
7abeabc0-76cb-4f4e-b370-3499f9a705ba,2023-05-27,No,22,Standard,137.9935226389996,2897.86,Two Year,Credit Card,4
30d0433c-ada8-4c64-ac75-3c18ddabda9a,2023-09-19,No,74,Basic,44.123485480837886,529.48,Month-to-Month,Bank Transfer,6
82d600df-03e7-4e64-9efb-9264390ee4c5,2023-08-06,No,57,Basic,N/A,N/A,Two Year,PayPal,0
7cd0ce9b-0721-4baf-bfd8-59dd20a742ce,2024-06-21,No,68,Basic,57.136548649464004,571.37,Two Year,PayPal,2
fc35b1c2-d379-4b1b-91b3-8d66b2d03126,2024-08-14,No,41,Premium,137.7701404701175,1377.7,Month-to-Month,Credit Card,8
203115ba-017d-409f-9eb9-222a10549eab,2023-12-15,No,28,Standard,75.1432700714367,1502.87,Month-to-Month,Credit Card,2
a4bfa486-e124-409a-add5-45537ab734d2,2024-11-12,No,41,Standard,81.91614425485358,409.58,Month-to-Month,Crypto,1
57de823a-8250-49c2-bb02-e29b0ee0f788,2023-12-29,Yes,21,Premium,36.50397612746892,803.09,Month-to-Month,PayPal,9
2d570ab8-27d2-4bf7-9f41-fdb07ef26ff8,2024-08-08,No,45,Premium,29.459395416544083,294.59,One Year,Crypto,5
585c3ba3-c135-46fc-be29-0008ef99ac7a,2024-07-29,No,22,Premium,33.41565998067332,668.31,One Year,Crypto,8
c77956f2-bb47-4a5d-a745-43210a334f8b,2024-08-19,No,50,Standard,61.13247849111461,122.26,Two Year,Crypto,0
35dc691a-5518-41d0-9147-a98f0d7d916a,2024-11-01,Yes,43,Premium,112.53824877590864,1575.54,Month-to-Month,Bank Transfer,9
da7cb745-7610-491a-898e-2db577ef11c0,2025-02-15,No,66,Premium,102.90748629201079,2263.96,Month-to-Month,Bank Transfer,5
9fec3343-6a1f-40f8-aeeb-9910c368593a,2023-03-20,No,30,Standard,109.14724498813243,436.59,Month-to-Month,Credit Card,6
7c1bc429-498d-4843-a106-d5beda9b02e9,2024-04-24,No,60,Basic,134.15236126943168,2280.59,One Year,Bank Transfer,4
3881d9b9-e9e0-4443-aed9-e5e97ba4135e,2023-02-18,No,19,Basic,N/A,N/A,Month-to-Month,PayPal,1
4aec33dc-aa3e-4446-803a-b1c036c80909,2024-08-10,No,44,Standard,40.78014299052742,652.48,Two Year,Crypto,8
55a79278-fcc3-4745-99d5-143228113db2,2024-10-19,No,43,Basic,112.23251424945609,112.23,One Year,PayPal,1
34b63316-9b98-4035-b2cc-9061f383fc18,2023-07-24,No,21,Basic,15.204881770556604,334.51,Month-to-Month,Bank Transfer,1
ae93945a-315c-4d73-84e8-a5650dfb7450,2023-10-12,Yes,40,Standard,84.50416159605263,1605.58,One Year,Bank Transfer,5
8007effc-7321-423c-a09d-63695a497ff9,2024-08-14,Yes,35,Premium,25.301320924253673,506.03,Month-to-Month,Bank Transfer,0
00f60ff4-6c90-4f16-bc74-7f28d520a23f,2023-04-17,Yes,34,Standard,46.2801902999278,925.6,Two Year,Bank Transfer,5
333ed962-feda-4582-8ae9-355526810af2,2023-12-28,No,,Standard,124.09032772823585,2854.08,One Year,Crypto,
3ed9fff2-7452-4f36-83d6-5ff3b3263c75,2024-11-11,No,51,Premium,142.0634949963952,1278.57,One Year,Bank Transfer,5
2570a036-36ff-4967-9969-d589724cf943,2023-07-04,Yes,64,Premium,89.02446091385171,1869.51,One Year,Crypto,6
2b213f2b-f4de-4dd6-b67d-ffb0f62b2933,2024-09-01,No,49,Basic,22.36873035406868,447.37,One Year,PayPal,2
e3f4aa93-8493-4dac-81f3-ea830c97a29b,2023-06-01,No,47,Standard,28.231691721631364,141.16,Two Year,Bank Transfer,0
8430f4f1-b776-4f04-916c-9b9223561721,2025-02-04,Yes,35,Basic,149.60787842242436,2094.51,One Year,Credit Card,1
6a34873b-08c2-41d8-b37b-06de6377e85f,2023-06-02,No,,Premium,26.4291822481469,370.01,Two Year,Crypto,0
e08d7db4-f1b0-43b8-9e81-e530d3d51d00,2024-11-03,Yes,55,Premium,129.35510351548515,646.78,Month-to-Month,Crypto,9
91c13bcf-37ee-4d97-a199-738fa0f385e3,2023-11-19,No,23,Basic,65.06728504214232,585.61,Two Year,Bank Transfer,7
3c594cff-36eb-4909-9e95-6a1f6d9171b5,2024-01-25,No,28,Standard,131.56453297225448,394.69,Month-to-Month,Crypto,5
19b03ec3-f08e-4552-8d32-bb0450aa3ebf,2023-09-29,No,62,Basic,14.486054158376213,159.35,One Year,Bank Transfer,4
beda8f43-0dc3-419e-a3b3-4b58e21672ec,2023-07-21,No,47,Basic,76.27062300496172,762.71,Month-to-Month,Credit Card,7
6582290a-4fad-421d-86bd-f9b3f9f6de35,2023-05-03,No,40,Standard,15.763735837100034,283.75,One Year,PayPal,2
97e62719-7ef3-484c-a788-f9f0364da77b,2024-05-24,No,47,Basic,67.21183740848852,470.48,Month-to-Month,Crypto,8
db5e86a8-d92a-4a8d-b738-ec3cab0e03de,2023-06-07,Yes,62,Basic,40.1407975969017,883.1,Two Year,Crypto,5
48d1cd26-3433-4fb7-b6b0-62d54c6aa907,2023-04-12,No,26,Standard,117.00195578274432,1053.02,One Year,Credit Card,9
6f5384e1-be84-4034-9c1e-02194c8eb93b,2023-04-21,Yes,70,Standard,22.042064135918324,132.25,Month-to-Month,PayPal,9
1b86ce48-d43f-4bb3-b3b6-c9a90007fefd,2024-01-21,Yes,59,Premium,14.189176927165352,227.03,Two Year,Credit Card,6
bc999d23-5092-48ba-84f1-d956b6964417,2023-04-23,No,69,Basic,61.43380438843537,61.43,One Year,Bank Transfer,3
2ff5bab9-668f-42b3-ad0d-d407c164ecac,2023-09-07,No,26,Basic,41.55070409122577,540.16,One Year,Crypto,2
96e7b510-a1b9-4e95-abc0-e6f4d9cbb550,2024-05-16,No,31,Standard,139.50500507985979,1116.04,One Year,PayPal,4
e5d2fbc0-029f-4933-8f92-72e6f45ad3fc,2024-06-20,No,22,Premium,24.24217260442815,533.33,Two Year,Credit Card,3
b5cc950e-6043-4f1b-a8aa-7578888b994b,2024-02-18,Yes,55,Standard,103.6103620964714,932.49,One Year,Crypto,7
dd7fa9e3-55fd-47d9-bc18-8ccad9220d5e,2024-07-06,No,47,Premium,74.95850078586047,74.96,Month-to-Month,Bank Transfer,7
3e525537-86c8-490f-b4e4-42b52b5ac509,2023-04-28,No,34,Standard,81.67608478256732,816.76,One Year,Credit Card,6
b6514206-5f0a-407a-a3ac-645c11a0c02b,2023-09-09,No,55,Premium,12.006350717025086,48.03,Two Year,Crypto,0
59af57b5-f800-4247-b1ea-aecfcb621f46,2024-11-24,No,53,Basic,44.818377426697865,224.09,One Year,Crypto,9
fe07bedd-b09f-48aa-a727-7b495536b23f,2024-10-19,No,65,Premium,106.23205484988534,956.09,Two Year,Bank Transfer,7
ef4f155c-9668-4218-8407-4dcb3a79a955,2023-10-03,No,32,Standard,71.36395543165571,713.64,Two Year,Crypto,2
035272ce-d81e-40b3-a782-e0c1fb7b2e31,2024-05-24,Yes,44,Basic,52.47047048271966,419.76,One Year,PayPal,9
5f0ae4d1-0d94-4e13-a0c1-b7669313211b,2024-12-06,No,74,Premium,129.90602022039974,2987.84,Month-to-Month,Bank Transfer,8
80002cc5-473d-40c8-8d44-6dc426ab7a05,2023-05-25,No,21,Basic,87.47997546734693,1312.2,Two Year,Bank Transfer,8
f23da171-1b96-4bcb-b008-349fea6337f6,2024-10-20,No,62,Premium,118.55245740094728,1896.84,Two Year,Crypto,8
0de71fc3-0e0b-417d-a235-e4c01eb8f473,2025-01-23,Yes,,Basic,107.497927581944,2257.46,Two Year,Bank Transfer,9
fc35cc70-2e03-483c-9242-778024de0725,2024-05-01,No,61,Premium,143.5133097617597,717.57,One Year,PayPal,6
6ac93b2a-ed25-48e2-93d5-93436b918f15,2024-06-22,Yes,45,Premium,143.75051156696964,2875.01,Month-to-Month,Crypto,5
3cf836bd-9c2a-45eb-84e8-9d03617182e1,2023-09-23,No,37,Standard,100.42650931768135,401.71,Month-to-Month,Crypto,9
96ac7fbe-f110-4c44-a5fb-2fc65ba8959b,2024-10-18,No,64,Basic,15.34360211073135,138.09,Two Year,Crypto,2
cbc596bd-6737-48b8-add9-470568c8d54d,2024-06-29,No,68,Basic,142.463248103252,2564.34,One Year,Bank Transfer,6
2d9f35a1-a98a-4e0e-92a4-501bc8bb95cc,2024-10-10,No,63,Standard,58.223950053994045,873.36,Month-to-Month,Credit Card,9
cf270325-24a2-4816-8399-5ac7177969d8,2023-06-19,No,28,Standard,63.110788783187736,252.44,Month-to-Month,Crypto,5
5001f9c6-a829-4a24-922a-f4e5bb63e622,2025-01-12,No,58,Premium,116.99661185861241,701.98,Month-to-Month,Crypto,5
6cceced2-ff9a-4586-ad37-1083644881f3,2024-04-25,No,68,Standard,116.36859130305318,349.11,One Year,Credit Card,8
3e928ddf-cc07-46c8-91d9-ff8d7abb90ef,2023-10-03,No,46,Premium,115.64153656253778,1850.26,One Year,Credit Card,9
c583b6b1-6084-4642-b2db-8e435282c7c1,2023-05-18,No,60,Premium,113.67180170524131,1364.06,One Year,Credit Card,2
4607b1d2-900e-49d7-9957-c293d815d827,2023-07-14,No,29,Basic,61.230615636638866,183.69,Month-to-Month,Credit Card,5
4833ed55-48b3-4686-8981-31efee605b16,2023-06-20,No,54,Basic,122.47563034360363,244.95,Two Year,Crypto,6
8a29f420-55a1-464c-8601-e23256737b2a,2023-11-21,Yes,40,Basic,77.65514333443257,854.21,One Year,PayPal,4
8380dc15-a476-44e8-b6a3-c31f666c3318,2023-05-17,No,53,Basic,40.14758966398644,441.62,Month-to-Month,Credit Card,8
09e93586-a0e0-4aa3-a364-7a16daeacaf2,2023-05-28,No,68,Basic,74.35314725161182,669.18,One Year,Crypto,
220c290b-07d0-4b5e-b0c5-81a69f754277,2023-07-05,No,48,Standard,31.7522982015021,603.29,One Year,Crypto,8
f7f4b4e6-7234-4604-859d-cd064be07051,2023-10-09,No,68,Premium,128.88655895092103,1288.87,One Year,Crypto,1
25e8a509-8288-48ac-9a5b-e28782ba26d6,2024-03-19,No,34,Standard,69.71329563295679,69.71,Two Year,Bank Transfer,1
7fc3b351-bd9c-4756-a8f3-181ec1fc2bc1,2024-07-24,No,26,Basic,52.842100789337486,1056.84,Two Year,PayPal,6
a1360779-1fd0-46d0-abf9-1c10242dd240,2025-01-14,No,63,Basic,95.04244248302169,1425.64,One Year,Credit Card,2
14ea9198-f54b-43ac-8f03-5f700545b4ee,2023-04-10,Yes,63,Basic,117.92058279224162,2594.25,Two Year,Bank Transfer,5
ebde8e62-50e2-4e6d-b5cc-5fc188bca6d9,2023-03-30,Yes,40,Premium,14.809479096676421,162.9,Month-to-Month,Crypto,0
bcb1776e-be05-4dd7-808a-4867ac0db7ba,2023-05-25,No,50,Basic,144.613731948202,1879.98,Two Year,PayPal,6
7b867d99-c89b-47a2-ac64-8add88629afa,2023-04-19,No,33,Basic,113.42570372430828,226.85,Two Year,Crypto,4
f9399b1e-136c-41ae-89e0-f2a4a4fe3456,2023-09-26,Yes,70,Premium,62.7581575377976,753.1,Month-to-Month,Crypto,7
965e8208-3dce-4921-9c7f-bf021d8c40d0,2023-10-14,No,45,Premium,67.59135537552243,811.1,Month-to-Month,Credit Card,5
